idCommune;nomCommune;annee;taux;nbMaison;nbAppart;prixM2Moyen;prixMoyen;surface;depCulturelleTotal;bugdet;population;listeVoisine;listeGare
22310;SAINT-LAURENT;2021;0.0;11;0;1207.27;134350.0;115.091;-1.0;-1.0;-1;;
22311;SAINT-LORMEL;2018;0.0;12;0;1560.58;157533.0;98.75;-1.0;-1.0;-1;;
22311;SAINT-LORMEL;2019;0.0;12;0;1826.75;177958.0;96.5833;-1.0;-1.0;-1;;
22311;SAINT-LORMEL;2020;0.0;13;0;1855.46;226492.0;123.692;-1.0;-1.0;-1;;
22311;SAINT-LORMEL;2021;0.0;28;0;2068.0;210796.0;107.893;-1.0;-1.0;-1;;
22312;SAINT-MADEN;2018;0.0;3;0;904.333;106950.0;117.333;-1.0;-1.0;-1;;
22312;SAINT-MADEN;2019;0.0;1;0;1305.0;71800.0;55.0;-1.0;-1.0;-1;;
22312;SAINT-MADEN;2020;0.0;7;0;1233.86;136814.0;94.5714;-1.0;-1.0;-1;;
22312;SAINT-MADEN;2021;0.0;1;0;4147.0;352500.0;85.0;-1.0;-1.0;-1;;
22313;SAINT-MARTIN-DES-PRES;2018;0.0;5;0;738.6;69256.0;88.0;-1.0;-1.0;-1;;
22313;SAINT-MARTIN-DES-PRES;2019;0.0;4;0;1123.0;106250.0;96.5;-1.0;-1.0;-1;;
22313;SAINT-MARTIN-DES-PRES;2020;0.0;9;0;826.222;62304.4;69.3333;-1.0;-1.0;-1;;
22313;SAINT-MARTIN-DES-PRES;2021;0.0;7;0;1086.71;127284.0;131.0;-1.0;-1.0;-1;;
22314;SAINT-MAUDAN;2018;0.0;8;0;1120.38;92086.8;81.0;-1.0;-1.0;-1;;
22314;SAINT-MAUDAN;2019;0.0;1;0;1165.0;155000.0;133.0;-1.0;-1.0;-1;;
22314;SAINT-MAUDAN;2020;0.0;4;0;1117.25;97125.0;90.0;-1.0;-1.0;-1;;
22314;SAINT-MAUDAN;2021;0.0;7;0;1218.86;123551.0;98.4286;-1.0;-1.0;-1;;
22315;SAINT-MAUDEZ;2018;0.0;3;0;1367.0;128333.0;96.0;-1.0;-1.0;-1;;
22315;SAINT-MAUDEZ;2019;0.0;8;0;1343.88;163625.0;118.875;-1.0;-1.0;-1;;
22315;SAINT-MAUDEZ;2020;0.0;4;0;1920.75;192597.0;96.75;-1.0;-1.0;-1;;
22315;SAINT-MAUDEZ;2021;0.0;9;0;1856.44;158678.0;84.2222;-1.0;-1.0;-1;;
22316;SAINT-MAYEUX;2018;0.0;8;0;622.5;58517.5;100.75;-1.0;-1.0;-1;;
22316;SAINT-MAYEUX;2019;0.0;10;0;663.7;53140.5;80.6;-1.0;-1.0;-1;;
22316;SAINT-MAYEUX;2020;0.0;8;0;779.875;70401.2;96.75;-1.0;-1.0;-1;;
22316;SAINT-MAYEUX;2021;0.0;20;0;1031.25;83016.0;81.05;-1.0;-1.0;-1;;
22317;SAINT-MELOIR-DES-BOIS;2018;0.0;5;0;1243.0;132000.0;108.4;-1.0;-1.0;-1;;
22317;SAINT-MELOIR-DES-BOIS;2019;0.0;5;0;790.8;96600.0;118.2;-1.0;-1.0;-1;;
22317;SAINT-MELOIR-DES-BOIS;2020;0.0;7;1;1034.5;96643.8;88.625;-1.0;-1.0;-1;;
22317;SAINT-MELOIR-DES-BOIS;2021;0.0;13;0;1629.62;222877.0;124.0;-1.0;-1.0;-1;;
22318;SAINT-MICHEL-DE-PLELAN;2018;0.0;5;0;948.0;100200.0;107.4;-1.0;-1.0;-1;;
22318;SAINT-MICHEL-DE-PLELAN;2019;0.0;6;0;1039.33;99364.7;97.6667;-1.0;-1.0;-1;;
22318;SAINT-MICHEL-DE-PLELAN;2020;0.0;7;0;1277.71;79814.3;75.0;-1.0;-1.0;-1;;
22318;SAINT-MICHEL-DE-PLELAN;2021;0.0;7;0;1698.43;140136.0;92.1429;-1.0;-1.0;-1;;
22319;SAINT-MICHEL-EN-GREVE;2018;0.0;8;1;1886.67;185000.0;91.6667;-1.0;-1.0;-1;;
22319;SAINT-MICHEL-EN-GREVE;2019;0.0;7;1;1961.5;132688.0;86.0;-1.0;-1.0;-1;;
22319;SAINT-MICHEL-EN-GREVE;2020;0.0;9;1;1954.8;158159.0;96.4;-1.0;-1.0;-1;;
22319;SAINT-MICHEL-EN-GREVE;2021;0.0;9;0;2350.56;237244.0;105.0;-1.0;-1.0;-1;;
22320;SAINT-NICODEME;2018;0.0;2;0;472.0;25000.0;53.0;-1.0;-1.0;-1;;
22320;SAINT-NICODEME;2019;0.0;4;0;1092.0;94500.0;87.25;-1.0;-1.0;-1;;
22320;SAINT-NICODEME;2020;0.0;5;0;2351.8;110400.0;70.6;-1.0;-1.0;-1;;
22320;SAINT-NICODEME;2021;0.0;6;0;885.167;115033.0;125.833;-1.0;-1.0;-1;;
22321;SAINT-NICOLAS-DU-PELEM;2018;0.0;29;0;879.379;77362.1;86.3448;-1.0;-1.0;-1;;
22321;SAINT-NICOLAS-DU-PELEM;2019;0.0;38;0;886.368;84715.8;86.4737;-1.0;-1.0;-1;;
22321;SAINT-NICOLAS-DU-PELEM;2020;0.0;41;0;851.585;71274.4;88.9756;-1.0;-1.0;-1;;
22321;SAINT-NICOLAS-DU-PELEM;2021;0.0;31;0;1109.61;94319.4;93.7097;-1.0;-1.0;-1;;
22322;SAINT-PEVER;2018;0.0;5;0;1180.6;101100.0;93.8;-1.0;-1.0;-1;;
22322;SAINT-PEVER;2019;0.0;2;0;1135.0;102500.0;91.0;-1.0;-1.0;-1;;
22322;SAINT-PEVER;2020;0.0;8;0;1365.12;112375.0;83.5;-1.0;-1.0;-1;;
22322;SAINT-PEVER;2021;0.0;7;0;1037.43;82071.4;89.8571;-1.0;-1.0;-1;;
22323;SAINT-POTAN;2018;0.0;15;0;1306.87;131113.0;98.9333;-1.0;-1.0;-1;;
22323;SAINT-POTAN;2019;0.0;19;0;1422.58;135845.0;92.3684;-1.0;-1.0;-1;;
22323;SAINT-POTAN;2020;0.0;11;0;1504.36;130136.0;86.6364;-1.0;-1.0;-1;;
22323;SAINT-POTAN;2021;0.0;14;0;2245.14;191113.0;88.7143;-1.0;-1.0;-1;;
22324;SAINT-QUAY-PERROS;2018;0.0;21;0;1848.24;204301.0;108.238;-1.0;-1.0;-1;;
22324;SAINT-QUAY-PERROS;2019;0.0;12;0;1507.5;167167.0;110.25;-1.0;-1.0;-1;;
22324;SAINT-QUAY-PERROS;2020;0.0;26;0;2104.88;261473.0;121.115;-1.0;-1.0;-1;;
22324;SAINT-QUAY-PERROS;2021;0.0;18;0;2254.78;228113.0;103.667;-1.0;-1.0;-1;;
22325;SAINT-QUAY-PORTRIEUX;2018;0.0;70;54;2352.52;163971.0;73.3226;-1.0;-1.0;-1;;
22325;SAINT-QUAY-PORTRIEUX;2019;0.0;78;58;2513.01;185593.0;78.0221;-1.0;-1.0;-1;;
22325;SAINT-QUAY-PORTRIEUX;2020;0.0;76;56;2650.55;204938.0;83.0833;-1.0;-1.0;-1;;
22325;SAINT-QUAY-PORTRIEUX;2021;0.0;71;54;3285.87;234767.0;75.264;-1.0;-1.0;-1;;
22326;SAINT-RIEUL;2018;0.0;7;0;1362.43;151803.0;108.857;-1.0;-1.0;-1;;
22326;SAINT-RIEUL;2019;0.0;10;0;1271.8;136150.0;106.3;-1.0;-1.0;-1;;
22326;SAINT-RIEUL;2020;0.0;4;0;1434.25;128000.0;93.25;-1.0;-1.0;-1;;
22326;SAINT-RIEUL;2021;0.0;8;0;1843.75;189525.0;104.5;-1.0;-1.0;-1;;
22327;SAINT-SAMSON-SUR-RANCE;2018;0.0;19;0;1781.26;203124.0;114.263;-1.0;-1.0;-1;;87478156 | 
22327;SAINT-SAMSON-SUR-RANCE;2019;0.0;27;0;1747.59;188737.0;110.815;-1.0;-1.0;-1;;87478156 | 
22327;SAINT-SAMSON-SUR-RANCE;2020;0.0;27;0;1931.04;178337.0;92.5185;-1.0;-1.0;-1;;87478156 | 
22327;SAINT-SAMSON-SUR-RANCE;2021;0.0;24;0;2229.88;220887.0;101.167;-1.0;-1.0;-1;;87478156 | 
22328;SAINT-SERVAIS;2018;0.0;11;0;1061.0;75100.9;72.9091;-1.0;-1.0;-1;;
22328;SAINT-SERVAIS;2019;0.0;13;0;768.385;60227.8;78.3846;-1.0;-1.0;-1;;
22328;SAINT-SERVAIS;2020;0.0;5;0;965.8;93100.0;89.6;-1.0;-1.0;-1;;
22328;SAINT-SERVAIS;2021;0.0;4;0;1229.5;90500.0;74.0;-1.0;-1.0;-1;;
22330;SAINT-THELO;2018;0.0;3;0;594.333;70633.3;118.667;-1.0;-1.0;-1;;
22330;SAINT-THELO;2019;0.0;6;0;752.167;70750.0;95.0;-1.0;-1.0;-1;;
22330;SAINT-THELO;2020;0.0;10;0;1306.3;91755.5;81.2;-1.0;-1.0;-1;;
22330;SAINT-THELO;2021;0.0;11;0;1132.82;126211.0;116.545;-1.0;-1.0;-1;;
22331;SAINTE-TREPHINE;2018;0.0;3;0;1088.33;104067.0;98.0;-1.0;-1.0;-1;;
22331;SAINTE-TREPHINE;2019;0.0;2;0;1671.0;176250.0;99.0;-1.0;-1.0;-1;;
22331;SAINTE-TREPHINE;2020;0.0;2;0;714.5;105478.0;142.0;-1.0;-1.0;-1;;
22331;SAINTE-TREPHINE;2021;0.0;9;0;815.111;64544.4;83.5556;-1.0;-1.0;-1;;
22332;SAINT-TRIMOEL;2018;0.0;5;0;1135.2;92850.0;76.8;-1.0;-1.0;-1;;
22332;SAINT-TRIMOEL;2019;0.0;6;0;1534.0;167100.0;110.333;-1.0;-1.0;-1;;
22332;SAINT-TRIMOEL;2020;0.0;9;0;1292.22;133288.0;102.0;-1.0;-1.0;-1;;
22332;SAINT-TRIMOEL;2021;0.0;2;0;2089.0;177000.0;82.5;-1.0;-1.0;-1;;
22333;SAINT-VRAN;2018;0.0;12;0;1089.25;102344.0;99.4167;-1.0;-1.0;-1;;
22333;SAINT-VRAN;2019;0.0;4;0;780.25;52000.0;65.5;-1.0;-1.0;-1;;
22333;SAINT-VRAN;2020;0.0;11;0;910.273;83045.5;89.5455;-1.0;-1.0;-1;;
22333;SAINT-VRAN;2021;0.0;20;0;1072.05;95886.0;93.9;-1.0;-1.0;-1;;
22334;SAINT-IGEAUX;2018;0.0;2;0;1253.5;128200.0;90.0;-1.0;-1.0;-1;;
22334;SAINT-IGEAUX;2019;0.0;3;0;775.333;99166.7;109.0;-1.0;-1.0;-1;;
22334;SAINT-IGEAUX;2020;0.0;3;0;941.333;100333.0;104.333;-1.0;-1.0;-1;;
22334;SAINT-IGEAUX;2021;0.0;4;0;1506.5;106750.0;87.5;-1.0;-1.0;-1;;
22335;SENVEN-LEHART;2018;0.0;7;0;829.571;97214.3;125.571;-1.0;-1.0;-1;;
22335;SENVEN-LEHART;2020;0.0;6;0;1607.5;111321.0;70.3333;-1.0;-1.0;-1;;
22335;SENVEN-LEHART;2021;0.0;15;0;1044.27;106537.0;100.267;-1.0;-1.0;-1;;
22337;SEVIGNAC;2018;0.0;17;0;928.353;81100.0;96.0;-1.0;-1.0;-1;;
22337;SEVIGNAC;2019;0.0;16;0;873.688;77195.6;82.625;-1.0;-1.0;-1;;
22337;SEVIGNAC;2020;0.0;16;0;1129.56;97688.7;87.0;-1.0;-1.0;-1;;
22337;SEVIGNAC;2021;0.0;24;0;1471.17;136497.0;96.0417;-1.0;-1.0;-1;;
22338;SQUIFFIEC;2018;0.0;3;0;1103.0;118500.0;107.0;-1.0;-1.0;-1;;87473819 | 
22338;SQUIFFIEC;2019;0.0;9;0;1095.67;110222.0;98.8889;-1.0;-1.0;-1;;87473819 | 
22338;SQUIFFIEC;2020;0.0;10;0;1275.9;119719.0;97.8;-1.0;-1.0;-1;;87473819 | 
22338;SQUIFFIEC;2021;0.0;12;0;1323.67;141667.0;105.667;-1.0;-1.0;-1;;87473819 | 
22339;TADEN;2018;0.0;39;7;1562.74;154359.0;96.587;-1.0;-1.0;-1;;
22339;TADEN;2019;0.0;59;17;1799.13;148478.0;84.3816;-1.0;-1.0;-1;;
22339;TADEN;2020;0.0;52;14;1728.03;158995.0;92.4242;-1.0;-1.0;-1;;
22339;TADEN;2021;0.0;43;9;1989.96;186285.0;91.7115;-1.0;-1.0;-1;;
22340;TONQUEDEC;2018;0.0;16;0;1206.69;130964.0;112.75;-1.0;-1.0;-1;;
22340;TONQUEDEC;2019;0.0;13;0;1250.08;129654.0;104.154;-1.0;-1.0;-1;;
22340;TONQUEDEC;2020;0.0;11;0;1456.09;150723.0;105.364;-1.0;-1.0;-1;;
22340;TONQUEDEC;2021;0.0;17;0;1558.12;145859.0;97.5882;-1.0;-1.0;-1;;
22341;TRAMAIN;2018;0.0;5;0;1458.0;114445.0;85.0;-1.0;-1.0;-1;;
22341;TRAMAIN;2019;0.0;6;0;1547.0;150650.0;103.833;-1.0;-1.0;-1;;
22341;TRAMAIN;2020;0.0;11;0;1064.45;117207.0;109.364;-1.0;-1.0;-1;;
22341;TRAMAIN;2021;0.0;13;0;1471.77;127703.0;99.9231;-1.0;-1.0;-1;;
22342;TREBEDAN;2018;0.0;6;0;1411.83;119800.0;90.0;-1.0;-1.0;-1;;
22342;TREBEDAN;2019;0.0;6;0;1350.17;138000.0;95.0;-1.0;-1.0;-1;;
22342;TREBEDAN;2020;0.0;3;0;908.667;87333.3;88.3333;-1.0;-1.0;-1;;
22342;TREBEDAN;2021;0.0;10;0;1623.4;189493.0;124.0;-1.0;-1.0;-1;;
22343;TREBEURDEN;2018;0.0;55;26;2099.1;197040.0;97.2346;-1.0;-1.0;-1;;
22343;TREBEURDEN;2019;0.0;68;35;2239.27;197141.0;91.5825;501.0;6927.0;3618;;
22343;TREBEURDEN;2020;0.0;76;35;2587.24;206548.0;91.973;291.0;0.0;3744;;
22343;TREBEURDEN;2021;0.0;85;37;2738.44;246665.0;94.2705;-1.0;-1.0;-1;;
22344;TREBRIVAN;2018;0.0;10;0;881.5;74740.0;84.6;-1.0;-1.0;-1;;
22344;TREBRIVAN;2019;0.0;9;0;716.444;70777.8;93.6667;-1.0;-1.0;-1;;
22344;TREBRIVAN;2020;0.0;13;0;918.538;105865.0;115.154;-1.0;-1.0;-1;;
22344;TREBRIVAN;2021;0.0;20;0;896.9;81248.0;83.85;-1.0;-1.0;-1;;
22345;TREBRY;2018;0.0;9;0;1342.89;130498.0;101.333;-1.0;-1.0;-1;;
22345;TREBRY;2019;0.0;18;0;1317.28;104534.0;90.5556;-1.0;-1.0;-1;;
22345;TREBRY;2020;0.0;16;0;1041.94;100101.0;100.75;-1.0;-1.0;-1;;
22345;TREBRY;2021;0.0;15;0;1357.13;106388.0;84.2;-1.0;-1.0;-1;;
22346;TREDANIEL;2018;0.0;8;0;1181.12;122112.0;112.75;-1.0;-1.0;-1;;
22346;TREDANIEL;2019;0.0;11;0;1121.91;141682.0;114.545;-1.0;-1.0;-1;;
22346;TREDANIEL;2020;0.0;12;0;1324.0;133971.0;103.5;-1.0;-1.0;-1;;
22346;TREDANIEL;2021;0.0;10;0;1560.0;208572.0;130.1;-1.0;-1.0;-1;;
22347;TREDARZEC;2018;0.0;14;1;1108.07;95834.1;85.9333;-1.0;-1.0;-1;;
22347;TREDARZEC;2019;0.0;23;1;1384.54;139294.0;101.292;-1.0;-1.0;-1;;
22347;TREDARZEC;2020;0.0;21;0;1851.05;175127.0;103.476;-1.0;-1.0;-1;;
22347;TREDARZEC;2021;0.0;25;0;1660.04;159953.0;99.2;-1.0;-1.0;-1;;
22348;TREDIAS;2018;0.0;7;0;957.857;106721.0;105.143;-1.0;-1.0;-1;;
22348;TREDIAS;2019;0.0;8;0;1290.38;126731.0;100.5;-1.0;-1.0;-1;;
22348;TREDIAS;2020;0.0;8;0;1036.5;76939.0;82.5;-1.0;-1.0;-1;;
22348;TREDIAS;2021;0.0;13;0;1020.92;109365.0;105.846;-1.0;-1.0;-1;;
22349;TREDREZ-LOCQUEMEAU;2018;0.0;32;0;1799.0;173563.0;99.4062;-1.0;-1.0;-1;;
22349;TREDREZ-LOCQUEMEAU;2019;0.0;27;0;1974.67;198519.0;101.63;-1.0;-1.0;-1;;
22349;TREDREZ-LOCQUEMEAU;2020;0.0;25;0;1997.76;175066.0;94.56;-1.0;-1.0;-1;;
22349;TREDREZ-LOCQUEMEAU;2021;0.0;36;3;2144.87;223741.0;108.41;-1.0;-1.0;-1;;
22350;TREDUDER;2018;0.0;2;0;1580.5;145400.0;92.0;-1.0;-1.0;-1;;
22350;TREDUDER;2019;0.0;5;0;1377.8;121600.0;89.4;-1.0;-1.0;-1;;
22350;TREDUDER;2020;0.0;2;0;1055.0;86250.0;65.5;-1.0;-1.0;-1;;
22350;TREDUDER;2021;0.0;3;0;1905.67;240333.0;125.333;-1.0;-1.0;-1;;
22351;TREFFRIN;2018;0.0;11;0;1029.0;105636.0;101.636;-1.0;-1.0;-1;;
22351;TREFFRIN;2019;0.0;5;0;1172.2;121737.0;108.4;-1.0;-1.0;-1;;
22351;TREFFRIN;2020;0.0;5;0;799.6;104800.0;122.8;-1.0;-1.0;-1;;
22351;TREFFRIN;2021;0.0;8;0;1270.62;154676.0;121.5;-1.0;-1.0;-1;;
22352;TREFUMEL;2018;0.0;5;0;1188.6;112800.0;93.4;-1.0;-1.0;-1;;
22352;TREFUMEL;2019;0.0;4;0;1417.75;117654.0;84.5;-1.0;-1.0;-1;;
22352;TREFUMEL;2020;0.0;3;0;1487.0;134200.0;91.6667;-1.0;-1.0;-1;;
22352;TREFUMEL;2021;0.0;3;0;1200.67;172667.0;148.333;-1.0;-1.0;-1;;
22353;TREGASTEL;2018;0.0;39;17;2561.02;218604.0;90.0714;-1.0;-1.0;-1;;
22353;TREGASTEL;2019;0.0;51;15;2598.65;228867.0;92.2576;-1.0;-1.0;-1;;
22353;TREGASTEL;2020;0.0;57;8;2979.42;275179.0;98.7538;-1.0;-1.0;-1;;
22353;TREGASTEL;2021;0.0;49;14;3836.3;330632.0;90.2857;-1.0;-1.0;-1;;
22354;TREGLAMUS;2018;0.0;8;0;1238.62;120556.0;103.125;-1.0;-1.0;-1;;
22354;TREGLAMUS;2019;0.0;11;0;1167.64;112083.0;98.7273;-1.0;-1.0;-1;;
22354;TREGLAMUS;2020;0.0;9;0;1293.89;164889.0;126.333;-1.0;-1.0;-1;;
22354;TREGLAMUS;2021;0.0;17;0;1552.53;114171.0;82.0;-1.0;-1.0;-1;;
22356;TREGOMEUR;2018;0.0;4;0;994.25;142825.0;136.0;-1.0;-1.0;-1;;
22356;TREGOMEUR;2019;0.0;9;0;1471.67;147328.0;99.2222;-1.0;-1.0;-1;;
22356;TREGOMEUR;2020;0.0;10;0;1480.9;176794.0;121.7;-1.0;-1.0;-1;;
22356;TREGOMEUR;2021;0.0;7;0;1750.29;177286.0;110.429;-1.0;-1.0;-1;;
22358;TREGONNEAU;2018;0.0;4;0;984.5;95375.0;100.0;-1.0;-1.0;-1;;
22358;TREGONNEAU;2019;0.0;4;0;1143.0;72875.0;62.25;-1.0;-1.0;-1;;
22358;TREGONNEAU;2020;0.0;7;0;1246.0;102814.0;84.5714;-1.0;-1.0;-1;;
22358;TREGONNEAU;2021;0.0;10;0;1277.1;129410.0;102.1;-1.0;-1.0;-1;;
22359;TREGROM;2018;0.0;3;0;1266.33;105967.0;85.0;-1.0;-1.0;-1;;
22359;TREGROM;2019;0.0;5;0;1132.6;117200.0;100.2;-1.0;-1.0;-1;;
22359;TREGROM;2020;0.0;12;0;1338.08;183433.0;131.167;-1.0;-1.0;-1;;
22359;TREGROM;2021;0.0;14;0;1167.29;97469.8;87.4286;-1.0;-1.0;-1;;
22360;TREGUEUX;2018;0.0;80;13;1691.25;156223.0;93.6344;-1.0;-1.0;-1;;
22360;TREGUEUX;2019;0.0;97;11;1643.31;153585.0;94.9537;1237.0;9662.0;8447;;
22360;TREGUEUX;2020;0.0;78;9;1620.13;167508.0;105.563;1108.0;0.0;8613;;
22360;TREGUEUX;2021;0.0;122;29;1913.71;170416.0;90.0464;-1.0;-1.0;-1;;
22361;TREGUIDEL;2018;0.0;14;0;1331.71;124243.0;94.8571;-1.0;-1.0;-1;;
22361;TREGUIDEL;2019;0.0;13;0;1116.62;118335.0;102.154;-1.0;-1.0;-1;;
22361;TREGUIDEL;2020;0.0;10;0;1404.9;144663.0;99.4;-1.0;-1.0;-1;;
22361;TREGUIDEL;2021;0.0;10;0;1423.6;186618.0;130.4;-1.0;-1.0;-1;;
22362;TREGUIER;2018;0.0;28;13;1449.8;126735.0;83.0488;-1.0;-1.0;-1;;
22362;TREGUIER;2019;0.0;37;11;1323.31;123729.0;97.0417;-1.0;-1.0;-1;;
22362;TREGUIER;2020;0.0;36;5;1630.41;150644.0;96.0976;-1.0;-1.0;-1;;
22362;TREGUIER;2021;0.0;41;30;1647.52;146558.0;87.662;-1.0;-1.0;-1;;
22363;TRELEVERN;2018;0.0;23;1;2065.21;199587.0;108.542;-1.0;-1.0;-1;;
22363;TRELEVERN;2019;0.0;31;0;1787.65;191818.0;106.0;-1.0;-1.0;-1;;
22363;TRELEVERN;2020;0.0;27;1;2557.57;259937.0;108.143;-1.0;-1.0;-1;;
22363;TRELEVERN;2021;0.0;26;1;2678.85;264014.0;103.778;-1.0;-1.0;-1;;
22364;TRELIVAN;2018;0.0;30;2;1719.38;164702.0;96.5;-1.0;-1.0;-1;;
22364;TRELIVAN;2019;0.0;35;5;1491.47;132438.0;90.45;-1.0;-1.0;-1;;
22364;TRELIVAN;2020;0.0;34;6;1812.0;154876.0;85.725;-1.0;-1.0;-1;;
22364;TRELIVAN;2021;0.0;55;7;1991.26;181120.0;90.9355;-1.0;-1.0;-1;;
22365;TREMARGAT;2018;0.0;1;0;408.0;40000.0;98.0;-1.0;-1.0;-1;;
22365;TREMARGAT;2019;0.0;4;0;1412.5;145625.0;99.75;-1.0;-1.0;-1;;
22365;TREMARGAT;2020;0.0;3;0;851.0;91000.0;107.333;-1.0;-1.0;-1;;
22365;TREMARGAT;2021;0.0;4;0;973.25;103750.0;105.25;-1.0;-1.0;-1;;
22366;TREMEL;2018;0.0;4;1;891.0;93040.4;104.6;-1.0;-1.0;-1;;
22366;TREMEL;2019;0.0;8;0;1171.62;98523.8;84.75;-1.0;-1.0;-1;;
22366;TREMEL;2020;0.0;8;0;1192.12;89500.0;77.5;-1.0;-1.0;-1;;
22366;TREMEL;2021;0.0;8;0;1317.38;90291.9;74.625;-1.0;-1.0;-1;;
22368;TREMEREUC;2018;0.0;10;0;1962.7;239575.0;120.3;-1.0;-1.0;-1;;
22368;TREMEREUC;2019;0.0;14;0;2040.5;203164.0;102.857;-1.0;-1.0;-1;;
22368;TREMEREUC;2020;0.0;9;0;2030.78;200170.0;98.8889;-1.0;-1.0;-1;;
22368;TREMEREUC;2021;0.0;21;0;2177.1;212297.0;106.571;-1.0;-1.0;-1;;
22369;TREMEUR;2018;0.0;5;0;1109.6;133200.0;115.0;-1.0;-1.0;-1;;
22369;TREMEUR;2019;0.0;10;0;988.7;98800.0;99.2;-1.0;-1.0;-1;;
22369;TREMEUR;2020;0.0;15;0;1097.93;105633.0;92.4;-1.0;-1.0;-1;;
22369;TREMEUR;2021;0.0;17;0;1278.06;140585.0;112.647;-1.0;-1.0;-1;;
22370;TREMEVEN;2018;0.0;6;0;1397.67;107833.0;84.8333;-1.0;-1.0;-1;;
22370;TREMEVEN;2019;0.0;5;0;1184.4;135894.0;113.0;-1.0;-1.0;-1;;
22370;TREMEVEN;2020;0.0;7;0;1162.71;140897.0;120.714;-1.0;-1.0;-1;;
22370;TREMEVEN;2021;0.0;6;0;1425.83;160570.0;118.5;-1.0;-1.0;-1;;
22371;TREMOREL;2018;0.0;16;0;996.25;106109.0;117.312;-1.0;-1.0;-1;;
22371;TREMOREL;2019;0.0;11;0;894.455;91382.7;87.1818;-1.0;-1.0;-1;;
22371;TREMOREL;2020;0.0;11;0;995.364;82000.0;82.7273;-1.0;-1.0;-1;;
22371;TREMOREL;2021;0.0;12;0;1278.83;143789.0;101.75;-1.0;-1.0;-1;;
22372;TREMUSON;2018;0.0;16;2;1520.78;141192.0;91.3333;-1.0;-1.0;-1;;
22372;TREMUSON;2019;0.0;21;2;1296.13;116537.0;91.087;-1.0;-1.0;-1;;
22372;TREMUSON;2020;0.0;20;0;1671.6;171655.0;103.9;-1.0;-1.0;-1;;
22372;TREMUSON;2021;0.0;34;0;1750.44;169963.0;97.1765;-1.0;-1.0;-1;;
22373;TREOGAN;2019;0.0;1;0;789.0;90000.0;114.0;-1.0;-1.0;-1;;
22373;TREOGAN;2020;0.0;2;0;744.5;62500.0;82.5;-1.0;-1.0;-1;;
22373;TREOGAN;2021;0.0;6;0;999.667;73681.7;67.5;-1.0;-1.0;-1;;
22375;TRESSIGNAUX;2018;0.0;7;0;1376.86;121143.0;101.0;-1.0;-1.0;-1;;
22375;TRESSIGNAUX;2019;0.0;12;0;1458.67;141745.0;96.3333;-1.0;-1.0;-1;;
22375;TRESSIGNAUX;2020;0.0;8;0;1500.62;135089.0;88.75;-1.0;-1.0;-1;;
22375;TRESSIGNAUX;2021;0.0;11;1;1550.0;153917.0;99.5;-1.0;-1.0;-1;;
22376;TREVE;2018;0.0;18;0;1015.28;97816.7;96.0;-1.0;-1.0;-1;;
22376;TREVE;2019;0.0;12;0;1196.08;126750.0;122.333;-1.0;-1.0;-1;;
22376;TREVE;2020;0.0;15;1;1072.12;118248.0;105.875;-1.0;-1.0;-1;;
22376;TREVE;2021;0.0;21;0;1070.29;103838.0;97.2381;-1.0;-1.0;-1;;
22377;TREVENEUC;2018;0.0;15;0;1756.0;150450.0;87.0;-1.0;-1.0;-1;;
22377;TREVENEUC;2019;0.0;18;1;2001.47;204288.0;108.053;-1.0;-1.0;-1;;
22377;TREVENEUC;2020;0.0;16;0;1815.75;191411.0;109.5;-1.0;-1.0;-1;;
22377;TREVENEUC;2021;0.0;20;0;2221.25;210771.0;90.7;-1.0;-1.0;-1;;
22378;TREVEREC;2018;0.0;2;0;1463.5;181500.0;125.0;-1.0;-1.0;-1;;
22378;TREVEREC;2019;0.0;3;0;1538.33;141000.0;91.6667;-1.0;-1.0;-1;;
22378;TREVEREC;2020;0.0;6;0;1640.83;142427.0;95.8333;-1.0;-1.0;-1;;
22378;TREVEREC;2021;0.0;8;0;1414.0;137425.0;91.125;-1.0;-1.0;-1;;
22379;TREVOU-TREGUIGNEC;2018;0.0;24;7;2478.74;166061.0;78.0323;-1.0;-1.0;-1;;
22379;TREVOU-TREGUIGNEC;2019;0.0;36;6;2480.69;173160.0;82.1429;-1.0;-1.0;-1;;
22379;TREVOU-TREGUIGNEC;2020;0.0;28;7;2663.71;181822.0;74.9429;-1.0;-1.0;-1;;
22379;TREVOU-TREGUIGNEC;2021;0.0;32;3;2805.06;264695.0;97.8571;-1.0;-1.0;-1;;
22380;TREVRON;2018;0.0;7;0;946.143;123786.0;122.143;-1.0;-1.0;-1;;
22380;TREVRON;2019;0.0;8;0;1443.75;138350.0;94.75;-1.0;-1.0;-1;;
22380;TREVRON;2020;0.0;12;1;1360.69;110115.0;85.7692;-1.0;-1.0;-1;;
22380;TREVRON;2021;0.0;15;1;1913.62;150459.0;87.0625;-1.0;-1.0;-1;;
22381;TREZENY;2018;0.0;5;0;1307.2;114500.0;81.6;-1.0;-1.0;-1;;
22381;TREZENY;2019;0.0;2;0;1735.0;132675.0;76.5;-1.0;-1.0;-1;;
22381;TREZENY;2020;0.0;3;0;1197.67;134000.0;111.333;-1.0;-1.0;-1;;
22381;TREZENY;2021;0.0;10;0;1379.2;134638.0;97.3;-1.0;-1.0;-1;;
22383;TROGUERY;2018;0.0;4;1;627.8;53716.0;89.2;-1.0;-1.0;-1;;
